symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends,splits
BRIV3.SA,2023-04-13,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0.0,9.899999618530273,0.5,0.1827956989247312,0,0
BRIV3.SA,2023-04-16,9.300000190734863,9.569999694824219,9.300000190734863,9.569999694824219,1000.0,9.569999694824219,1.0,0.21505376344086022,0,0
BRIV3.SA,2023-04-17,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.569999694824219,0.0,0.22580645161290322,0,0
BRIV3.SA,2023-04-18,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.569999694824219,0.16666666666666666,0.23655913978494625,0,0
BRIV3.SA,2023-04-19,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.569999694824219,0.3333333333333333,0.24731182795698925,0,0
BRIV3.SA,2023-04-23,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.569999694824219,1.0,0.2903225806451613,0,0
BRIV3.SA,2023-04-24,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.569999694824219,0.0,0.3010752688172043,0,0
BRIV3.SA,2023-04-25,9.319999694824219,9.569999694824219,9.319999694824219,9.569999694824219,600.0,9.569999694824219,0.16666666666666666,0.3118279569892473,0,0
BRIV3.SA,2023-04-26,9.350000381469727,9.399999618530273,9.350000381469727,9.399999618530273,1200.0,9.399999618530273,0.3333333333333333,0.3225806451612903,0,0
BRIV3.SA,2023-04-27,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,100.0,9.489999771118164,0.5,0.3333333333333333,0,0
BRIV3.SA,2023-05-01,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0.0,9.489999771118164,0.0,0.3763440860215054,0,0
BRIV3.SA,2023-05-02,9.489999771118164,9.489999771118164,9.489999771118164,9.489999771118164,0.0,9.489999771118164,0.16666666666666666,0.3870967741935484,0,0
BRIV3.SA,2023-05-03,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,100.0,9.399999618530273,0.3333333333333333,0.3978494623655914,0,0
BRIV3.SA,2023-05-04,9.40999984741211,9.489999771118164,9.40999984741211,9.489999771118164,10300.0,9.489999771118164,0.5,0.40860215053763443,0,0
BRIV3.SA,2023-05-07,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,400.0,9.399999618530273,1.0,0.44086021505376344,0,0
BRIV3.SA,2023-05-08,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.399999618530273,0.0,0.45161290322580644,0,0
BRIV3.SA,2023-05-09,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,100.0,9.550000190734863,0.16666666666666666,0.46236559139784944,0,0
BRIV3.SA,2023-05-10,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,500.0,9.600000381469727,0.3333333333333333,0.4731182795698925,0,0
BRIV3.SA,2023-05-11,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,0.5,0.4838709677419355,0,0
BRIV3.SA,2023-05-14,9.430000305175781,9.5,9.430000305175781,9.5,2000.0,9.5,1.0,0.5161290322580645,0,0
BRIV3.SA,2023-05-15,9.5,9.5,9.5,9.5,0.0,9.5,0.0,0.5268817204301075,0,0
BRIV3.SA,2023-05-16,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,100.0,9.899999618530273,0.16666666666666666,0.5376344086021505,0,0
BRIV3.SA,2023-05-17,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0.0,9.899999618530273,0.3333333333333333,0.5483870967741935,0,0
BRIV3.SA,2023-05-18,9.9399995803833,9.949999809265137,9.9399995803833,9.9399995803833,300.0,9.9399995803833,0.5,0.5591397849462365,0,0
BRIV3.SA,2023-05-21,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0.0,9.9399995803833,1.0,0.5913978494623656,0,0
BRIV3.SA,2023-05-22,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0.0,9.9399995803833,0.0,0.6021505376344086,0,0
BRIV3.SA,2023-05-23,9.899999618530273,9.899999618530273,9.300000190734863,9.800000190734863,6600.0,9.800000190734863,0.16666666666666666,0.6129032258064516,0,0
BRIV3.SA,2023-05-24,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,9.800000190734863,0.3333333333333333,0.6236559139784946,0,0
BRIV3.SA,2023-05-25,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,9.800000190734863,0.5,0.6344086021505376,0,0
BRIV3.SA,2023-05-28,10.0,10.0,10.0,10.0,300.0,10.0,1.0,0.6666666666666666,0,0
BRIV3.SA,2023-05-29,9.880000114440918,10.010000228881836,9.880000114440918,10.010000228881836,700.0,10.010000228881836,0.0,0.6774193548387096,0,0
BRIV3.SA,2023-05-30,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,100.0,10.220000267028809,0.16666666666666666,0.6881720430107527,0,0
BRIV3.SA,2023-05-31,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,0.0,10.220000267028809,0.3333333333333333,0.6989247311827957,0,0
BRIV3.SA,2023-06-01,10.0,10.0,10.0,10.0,100.0,10.0,0.5,0.7096774193548387,0,0
BRIV3.SA,2023-06-04,10.0,10.0,10.0,10.0,0.0,10.0,1.0,0.7419354838709677,0,0
BRIV3.SA,2023-06-05,10.0,10.0,10.0,10.0,100.0,10.0,0.0,0.7526881720430108,0,0
BRIV3.SA,2023-06-06,10.0,10.0,10.0,10.0,0.0,10.0,0.16666666666666666,0.7634408602150538,0,0
BRIV3.SA,2023-06-08,10.0,10.0,10.0,10.0,0.0,10.0,0.5,0.7849462365591398,0,0
BRIV3.SA,2023-06-11,10.0,10.0,10.0,10.0,0.0,10.0,1.0,0.8172043010752689,0,0
BRIV3.SA,2023-06-12,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.8279569892473119,0,0
BRIV3.SA,2023-06-13,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,100.0,10.069999694824219,0.16666666666666666,0.8387096774193549,0,0
BRIV3.SA,2023-06-14,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0,10.069999694824219,0.3333333333333333,0.8494623655913979,0,0
BRIV3.SA,2023-06-15,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0,10.069999694824219,0.5,0.8602150537634409,0,0
BRIV3.SA,2023-06-18,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0,10.069999694824219,1.0,0.8924731182795699,0,0
BRIV3.SA,2023-06-19,9.260000228881836,9.800000190734863,9.260000228881836,9.800000190734863,500.0,9.800000190734863,0.0,0.9032258064516129,0,0
BRIV3.SA,2023-06-20,9.819999694824219,9.819999694824219,9.0,9.020000457763672,4800.0,9.020000457763672,0.16666666666666666,0.9139784946236559,0,0
BRIV3.SA,2023-06-21,9.0,9.800000190734863,8.5,9.800000190734863,5200.0,9.800000190734863,0.3333333333333333,0.9247311827956989,0,0
BRIV3.SA,2023-06-22,9.899999618530273,9.989999771118164,9.899999618530273,9.989999771118164,300.0,9.989999771118164,0.5,0.9354838709677419,0,0
BRIV3.SA,2023-06-25,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0.0,9.989999771118164,1.0,0.967741935483871,0,0
BRIV3.SA,2023-06-28,9.699999809265137,10.199999809265137,9.699999809265137,10.199999809265137,600.0,10.199999809265137,0.3333333333333333,1.0,0,0
